FromAccount,ToAccount,Amount,IsFraud,IsCycleFraud
15774,65134,2606450.82,0,0
15775,65135,319586.47,0,0
15776,65136,266304.13,0,0
15777,65137,1483082.22,0,0
15778,65138,1367697.15,0,0
15779,65139,1608522.44,0,0
15780,65140,5916928.24,0,0
15781,65141,1312392.99,0,0
15782,65142,674515.89,0,0
15783,65143,20271.59,0,0
15784,65144,242658.91,0,0
15785,65145,336131.36,0,0
15786,65146,1901665.26,0,0
15787,57446,245466.15,0,0
15788,65147,231081.71,0,0
15789,65148,1884920.86,0,0
15790,65149,501344.79,0,0
15791,65150,700992.48,0,0
15792,65151,307503.23,0,0
15793,65152,673422.21,0,0
15794,65153,321980.8,0,0
15795,65154,244765.25,0,0
15796,65155,8949161.47,0,0
15797,65156,241653.42,0,0
15798,65157,679686.55,0,0
15799,65158,197508.4,0,0
15800,65159,781976.96,0,0
15801,65160,147175.77,0,0
15802,65161,1211638.02,0,0
15803,65162,280819.64,0,0
15804,65163,1340819.08,0,0
15805,50393,614431.1,0,0
15806,65164,200667.65,0,0
15807,65165,2500521.09,0,0
15808,65166,355695.01,0,0
15809,65167,1300421.04,0,0
15810,65168,2487822.31,0,0
15811,65169,469371.82,0,0
15812,65170,328127.9,0,0
15813,65171,181892.04,0,0
15814,65172,1350197.64,0,0
15815,65173,89090.05,0,0
15816,65174,677135.44,0,0
15817,60759,947127.44,0,0
15818,56987,641430.92,0,0
15819,65175,2355904.04,0,0
15820,65176,150775.05,0,0
15821,65177,2068760.66,0,0
15822,65178,32494.59,0,0
15823,65179,681114.91,0,0
15824,65180,857885.34,0,0
15825,65181,211132.42,0,0
15826,65182,732726.33,0,0
15827,65183,16331.52,0,0
15828,65184,1341970.48,0,0
15829,65185,642744.57,0,0
15830,65186,22156.17,0,0
15831,65187,485803.83,0,0
15832,65188,550578.95,0,0
15833,65189,1569774.81,0,0
15834,65190,192726.34,0,0
15835,65191,1603374.01,0,0
15836,65192,132711.47,0,0
15837,65193,114993.08,0,0
15838,65194,25819.69,0,0
15839,65195,88579.62,0,0
15840,65196,719254.2,0,0
15841,65197,767276.48,0,0
15842,65198,147662.02,0,0
15843,65199,1812845.43,0,0
15844,65200,104869.85,0,0
15845,65201,127050.41,0,0
15846,65202,75827.47,0,0
15847,65203,1118238.58,0,0
15848,54575,1025725.92,0,0
15849,65204,965597.68,0,0
15850,65205,130127.91,0,0
15851,65206,68456.0,0,0
15852,65207,449268.35,0,0
15853,65208,1001328.11,0,0
15854,65209,348820.21,0,0
15855,65210,419623.1,0,0
15856,65211,1145623.72,0,0
15857,65212,1469583.82,0,0
15858,65213,487196.15,0,0
15859,65214,1340918.22,0,0
15860,65215,2122337.86,0,0
15861,65216,333578.79,0,0
15862,65217,229016.19,0,0
15863,65218,2131031.42,0,0
15864,65219,3019158.5,0,0
15865,65220,70982.26,0,0
15866,65221,310614.2,0,0
15867,65222,244038.79,0,0
15868,65223,690372.16,0,0
15869,65224,201132.39,0,0
15870,65225,392351.14,0,0
15871,65226,442513.78,0,0
15872,65227,648010.35,0,0
15873,65228,103915.47,0,0
15874,65229,1802632.43,0,0
15875,60888,311350.38,0,0
15876,65230,51565.66,0,0
15877,65231,586403.72,0,0
15878,65232,51400.57,0,0
15879,65233,129582.91,0,0
15880,65234,3412224.31,0,0
15881,65235,954287.45,0,0
15882,65236,685022.2,0,0
15883,65237,260782.5,0,0
15884,65238,936741.75,0,0
15885,65239,1388694.77,0,0
15886,65240,1028647.71,0,0
15887,65241,2954655.62,0,0
15888,65242,847755.95,0,0
15889,65243,1574838.82,0,0
15890,65244,193615.59,0,0
15891,65245,20418755.82,0,0
15892,65246,1476416.65,0,0
15893,65247,200601.16,0,0
15894,55394,273379.19,0,0
15895,65248,1256512.36,0,0
15896,65249,4066077.0,0,0
15897,65250,439359.91,0,0
15898,65251,1516787.68,0,0
15899,65252,1222259.2,0,0
15900,65253,2239756.86,0,0
15901,65254,79692.29,0,0
15902,65255,1821401.26,0,0
15903,65256,1953873.29,0,0
15904,65257,260365.92,0,0
15905,65258,334052.6,0,0
15906,65259,530729.16,0,0
15907,65260,1792918.32,0,0
15908,65261,184863.42,0,0
15909,65262,40481.97,0,0
15910,65263,124732.41,0,0
15911,65264,1340346.06,0,0
15912,65265,397090.26,0,0
15913,65266,1752412.58,0,0
15914,65267,1288893.44,0,0
15915,65268,1013208.77,1,0
15916,65269,543755.94,0,0
15917,62262,1286.36,0,0
15918,65270,165023.53,0,0
15919,65271,855404.93,0,0
15920,65272,994455.78,0,0
15921,65273,3445382.07,0,0
15922,65274,1578921.66,0,0
15923,65275,1028407.36,0,0
15924,65276,525029.59,0,0
15925,65277,1926488.31,0,0
15926,65278,219017.65,0,0
15927,65279,237598.52,0,0
15928,65280,5575.78,0,0
15929,65281,792013.96,0,0
15930,65282,111875.55,0,0
15931,65283,369413.56,0,0
15932,65284,678074.82,0,0
15933,65285,98646.71,0,0
15934,65286,1535722.54,0,0
15935,65287,19690171.31,0,0
15936,65288,1196875.53,0,0
15937,65289,1358677.27,0,0
15938,65290,65191.53,0,0
15939,65291,349631.49,0,0
15940,65292,346507.57,0,0
15941,65293,682551.47,0,0
15942,65294,447823.59,0,0
15943,65295,1942897.99,0,0
15944,65296,1397807.96,0,0
15945,65297,263851.24,0,0
15946,65298,859226.79,0,0
15947,65299,3511310.0,0,0
15948,65300,104421.7,0,0
15949,65301,3711518.61,0,0
15950,65302,95128.15,0,0
15951,65303,442409.52,0,0
15952,65304,580380.99,0,0
15953,65305,1088821.02,0,0
15954,65306,411518.58,0,0
15955,65307,814925.31,0,0
15956,65308,56067.57,0,0
15957,65309,327627.18,0,0
15958,65310,1260031.13,0,0
15959,65311,290796.07,0,0
15960,65312,378945.02,0,0
15961,65313,329890.02,0,0
15962,65314,15416.82,0,0
15963,65315,1309602.55,1,0
15964,65316,68463.24,0,0
15965,65317,733893.71,0,0
15966,65318,36311.62,0,0
15967,65319,194330.28,0,0
15968,65320,1279424.55,0,0
15969,65321,959076.0,0,0
15970,65322,77538.37,0,0
15971,65323,756622.81,0,0
15972,65324,349878.7,0,0
15973,65325,979360.01,0,0
15974,65326,2417589.21,0,0
15975,65327,1784710.67,0,0
15976,65328,862363.65,0,0
15977,65329,1131491.57,0,0
15978,65330,2731764.99,0,0
15979,65331,409436.64,0,0
15980,65332,708267.4,0,0
15981,60624,523407.01,0,0
15982,52433,2266785.03,0,0
15983,65333,260633.86,0,0
15984,65334,801137.16,0,0
15985,65335,133066.13,0,0
15986,65336,637149.69,0,0
15987,65337,1853368.22,0,0
15988,65338,520813.68,0,0
15989,65339,4638.3,0,0
15990,65340,464818.83,0,0
15991,65341,390472.35,0,0
15992,65342,316106.29,0,0
15993,65343,603498.39,0,0
15994,65344,2177762.84,0,0
15995,65345,153189.85,0,0
15996,65346,302207.39,0,0
15997,65347,718061.54,0,0
15998,52746,593912.27,0,0
15999,50696,4238.43,0,0
16000,65348,756864.61,0,0
16001,65349,1691279.47,0,0
16002,65350,565099.2,0,0
16003,65351,787603.52,0,0
16004,63562,112113.68,0,0
16005,65352,109272.73,0,0
16006,65353,1592423.55,0,0
16007,65354,951864.79,0,0
16008,65355,107662.11,0,0
16009,57516,772933.16,0,0
16010,65356,287795.57,0,0
16011,65357,1124337.67,0,0
16012,65358,438872.62,0,0
16013,65359,376773.18,0,0
16014,65360,1927403.83,1,0
16015,53784,350041.98,0,0
16016,65361,10000000.0,0,0
16017,65362,55243.89,0,0
16018,65363,1740786.78,0,0
16019,65364,2008330.35,0,0
16020,65365,167394.31,0,0
16021,65366,140260.76,0,0
16022,65367,71904.52,0,0
16023,65368,102340.76,0,0
16024,65369,1609866.15,0,0
16025,56129,391796.5,0,0
16026,65370,436417.74,0,0
16027,65371,300489.91,0,0
16028,65372,271117.61,0,0
16029,53205,672645.32,0,0
16030,65373,438305.58,0,0
16031,65374,158679.07,0,0
16032,65375,903144.2,0,0
16033,65376,813194.67,0,0
16034,65377,280998.47,0,0
16035,65378,53325.6,1,0
16036,65379,884297.18,0,0
16037,65380,577126.83,0,0
16038,65381,293136.02,0,0
16039,65382,7628742.4,0,0
16040,65383,230592.86,0,0
16041,65384,1069541.05,0,0
16042,65385,983166.65,0,0
16043,65386,3674072.69,0,0
16044,53429,1497473.94,0,0
16045,65387,1911617.64,0,0
16046,64544,642324.11,0,0
16047,65388,373141.14,0,0
16048,50874,141065.38,0,0
16049,65389,152146.11,0,0
16050,65390,586129.25,0,0
16051,65391,698675.09,0,0
16052,56934,269393.89,0,0
16053,65392,70590.46,0,0
16054,65393,149893.7,0,0
16055,65394,1165436.15,0,0
16056,65395,370363.88,0,0
16057,65396,580390.39,0,0
16058,65397,490530.46,0,0
16059,65398,393938.62,0,0
16060,65399,356880.58,0,0
16061,65400,1521614.64,0,0
16062,65401,310733.94,0,0
16063,60203,943260.03,0,0
16064,65402,168919.31,0,0
16065,65403,430851.04,0,0
16066,65404,9575306.79,0,0
16067,65405,2305984.35,0,0
16068,65406,513672.02,0,0
16069,65407,808102.26,0,0
16070,65408,446979.02,0,0
16071,65409,313813.56,0,0
16072,65410,181256.61,0,0
16073,65411,1053587.24,0,0
16074,65412,456304.92,0,0
16075,65413,161153.6,0,0
16076,65414,493944.82,0,0
16077,65415,642967.88,0,0
16078,65416,1085802.56,0,0
16079,65417,105444.55,0,0
16080,51115,1254604.47,0,0
16081,65418,1165475.93,0,0
16082,65419,510165.22,0,0
16083,65420,11827.61,0,0
16084,65421,5910172.97,0,0
16085,65422,1572131.7,0,0
16086,65423,778125.01,0,0
16087,65424,136949.04,0,0
16088,65425,92101.77,0,0
16089,65426,429448.3,0,0
16090,65427,1301923.31,0,0
16091,65428,272445.18,0,0
16092,65429,452915.04,0,0
16093,65430,1031732.33,0,0
16094,65431,168702.34,0,0
16095,64853,131158.29,0,0
16096,65432,679586.08,0,0
16097,65433,758643.25,0,0
16098,65434,342310.01,0,0
16099,65435,1015624.05,0,0
16100,65436,468394.01,0,0
16101,65437,246028.92,0,0
16102,65438,163849.13,0,0
16103,65439,254816.95,0,0
16104,65440,215457.54,0,0
16105,65441,107879.49,0,0
16106,65442,2720067.09,0,0
16107,65443,64136.1,0,0
16108,65444,722945.96,0,0
16109,65445,460275.85,0,0
16110,65446,2466287.78,0,0
16111,65447,10000000.0,0,0
16112,65448,155756.46,0,0
16113,62157,1337323.95,0,0
16114,65449,680968.64,0,0
16115,65450,1051583.57,0,0
16116,65451,274502.14,0,0
16117,65452,51870.34,0,0
16118,65453,136186.39,0,0
16119,65454,274197.42,0,0
16120,65455,318135.52,0,0
16121,59483,952688.85,0,0
16122,65456,121146.29,0,0
16123,65457,688233.9,0,0
16124,65458,267442.19,0,0
16125,65459,571801.25,0,0
16126,64448,10789555.49,0,0
16127,65460,1548611.47,0,0
16128,65461,496969.04,0,0
16129,65462,224937.4,0,0
16130,65463,82010.04,0,0
16131,65464,651241.25,0,0
16132,65465,376093.58,0,0
16133,65466,733391.12,0,0
16134,65467,367884.96,0,0
16135,65044,2125289.25,0,0
16136,65468,1736170.47,0,0
16137,65469,257267.36,0,0
16138,65470,552510.17,0,0
16139,65471,828375.66,0,0
16140,65472,80120.08,0,0
16141,65473,594296.61,0,0
16142,65474,96441.06,0,0
16143,65475,239410.27,0,0
16144,65476,817910.64,0,0
16145,65477,324834.02,0,0
16146,65478,481860.4,0,0
16147,65479,145931.7,0,0
16148,65480,673955.86,0,0
16149,65481,2140.23,0,0
16150,65482,313200.41,0,0
16151,65483,324111.79,0,0
16152,65484,667350.89,0,0
16153,65485,270745.65,0,0
16154,65486,156529.74,0,0
16155,65487,442463.22,0,0
16156,65488,281523.92,0,0
16157,65489,1299.73,0,0
16158,65490,1474170.89,0,0
16159,65491,323577.46,0,0
16160,65492,685102.06,0,0
16161,65493,812155.91,0,0
16162,65494,831973.82,0,0
16163,65495,1936769.04,0,0
16164,65496,735944.81,0,0
16165,65497,489239.5,0,0
16166,65498,694346.92,0,0
16167,65499,145783.79,0,0
16168,65500,895939.43,0,0
16169,65501,1249730.36,0,0
16170,65502,140196.09,0,0
16171,65503,98376.12,0,0
16172,65504,2024679.45,0,0
16173,65505,1027974.96,0,0
16174,65506,1527471.3,0,0
16175,56374,1170762.83,0,0
16176,56634,11729.91,0,0
16177,65507,196641.89,0,0
16178,65508,183619.65,0,0
16179,65509,586678.84,0,0
16180,65510,388307.19,0,0
16181,65511,119852.57,0,0
16182,65512,469816.26,0,0
16183,65513,2497484.4,0,0
16184,62637,272019.58,0,0
16185,65514,245916.0,0,0
16186,65515,331339.04,0,0
16187,65516,1371433.93,0,0
16188,65517,1339451.87,0,0
16189,65518,394543.74,0,0
16190,65519,785552.92,0,0
16191,65520,226635.8,0,0
16192,65521,1603983.29,0,0
16193,65522,205577.9,0,0
16194,65523,1118.17,0,0
16195,65524,732831.21,0,0
16196,65525,1072221.79,0,0
16197,65526,416214.7,0,0
16198,65527,89981.6,0,0
16199,65528,773867.46,0,0
16200,65529,1505779.29,0,0
16201,65530,236641.61,0,0
16202,65531,2746018.45,0,0
16203,65532,69793.59,0,0
16204,65533,4223763.29,0,0
16205,65534,540096.6,0,0
16206,65535,571570.37,0,0
16207,65536,77599.49,0,0
16208,65537,682319.15,0,0
16209,65538,2291899.65,0,0
16210,65539,100278.18,0,0
16211,65540,904256.29,0,0
16212,65541,241820.11,0,0
16213,55852,89734.53,0,0
16214,65542,223805.17,0,0
16215,65543,168234.64,0,0
16216,65544,1421777.27,0,0
16217,62155,2586769.05,0,0
16218,65545,40110.38,0,0
16219,65546,398782.78,0,0
16220,65547,348890.58,0,0
16221,65548,3457820.31,0,0
16222,55059,268717.12,0,0
16223,65549,166448.64,0,0
16224,65550,133647.98,0,0
16225,61030,418588.22,0,0
16226,65551,588909.92,0,0
16227,65552,662529.99,0,0
16228,65553,407463.06,0,0
16229,65554,134868.69,0,0
16230,65555,471434.95,0,0
16231,65556,100569.47,0,0
16232,65557,227398.59,0,0
16233,65558,412590.93,0,0
16234,58920,183538.46,0,0
16235,65559,206161.31,0,0
16236,65560,665449.36,0,0
16237,65561,648726.25,0,0
16238,65562,516371.38,0,0
16239,65563,1215341.83,0,0
16240,65564,24605.33,0,0
16241,65565,315063.16,0,0
16242,65566,442385.52,0,0
16243,65567,3040721.41,0,0
16244,65568,647253.25,0,0
16245,65569,15726.41,0,0
16246,65570,455371.57,0,0
16247,65571,315410.42,0,0
16248,65572,230584.35,0,0
16249,65573,855792.27,0,0
16250,65574,1021746.12,0,0
16251,65575,403177.73,0,0
16252,65576,30473.54,0,0
16253,65577,2261074.75,0,0
16254,65578,22497.2,0,0
16255,65579,79819.59,0,0
16256,65580,370482.95,0,0
16257,65581,309810.14,0,0
16258,65582,1610646.39,0,0
16259,65583,1529134.85,0,0
16260,65584,157728.09,0,0
16261,65585,242486.92,0,0
16262,65586,514486.11,0,0
16263,65587,2090133.07,0,0
16264,65588,190405.61,0,0
16265,65589,1277715.77,0,0
16266,65590,132892.9,0,0
16267,65591,705612.84,0,0
16268,65592,1504498.94,0,0
16269,65593,289867.27,0,0
16270,51269,164920.29,0,0
16271,65594,998115.16,0,0
16272,65595,221871.98,0,0
16273,65596,948646.69,0,0
16274,65597,280559.25,0,0
16275,65598,888567.41,0,0
16276,65599,1123343.51,0,0
16277,51424,1085310.67,0,0
16278,65600,735401.32,0,0
16279,55532,493379.74,0,0
16280,65601,435358.46,0,0
16281,65602,611022.96,0,0
16282,65603,407936.78,0,0
16283,65604,902064.37,0,0
16284,65605,441669.67,0,0
16285,65606,158421.2,0,0
16286,65607,1473511.31,0,0
16287,65608,324745.31,0,0
16288,65609,762200.33,0,0
16289,65610,147650.13,0,0
16290,54427,640501.05,0,0
16291,65611,77748.69,0,0
16292,65612,1234338.98,0,0
16293,65613,2864696.73,0,0
16294,65614,62280.52,0,0
16295,65615,214956.85,0,0
16296,65616,205552.56,0,0
16297,65617,266746.98,0,0
16298,65618,383340.31,0,0
16299,65619,367792.94,0,0
16300,65620,1311873.77,0,0
16301,65621,59099.72,0,0
16302,65622,311024.7,0,0
16303,65623,432319.33,0,0
16304,65624,91056.11,0,0
16305,65625,252089.21,0,0
16306,65626,34210.29,0,0
16307,65627,210998.61,0,0
16308,65628,16886.17,0,0
16309,65629,30435465.36,0,0
16310,65630,646857.88,0,0
16311,65631,453259.01,0,0
16312,65632,316875.28,0,0
16313,65633,456197.65,0,0
16314,65634,987119.58,0,0
16315,65635,115958.16,0,0
16316,65636,1511373.53,0,0
16317,65637,12987.5,0,0
16318,65638,626614.97,0,0
16319,65639,127327.5,0,0
16320,65640,410486.46,0,0
16321,65641,1197956.31,0,0
16322,65642,932701.21,0,0
16323,65643,712406.69,0,0
16324,65644,1774512.03,0,0
16325,65645,1710753.59,0,0
16326,65646,917786.42,0,0
16327,65647,269113.14,0,0
16328,65648,863369.33,0,0
16329,51402,1380567.79,0,0
16330,65649,398747.53,0,0
16331,51073,46885.95,0,0
16332,65650,100031.91,0,0
16333,65651,216718.75,0,0
16334,65652,513273.9,0,0
16335,65653,290409.85,0,0
16336,65654,991230.93,0,0
16337,65655,985767.37,0,0
16338,65656,918884.85,0,0
16339,65657,10810.22,0,0
16340,65658,70959.64,0,0
16341,65659,4649415.59,0,0
16342,65660,739582.87,0,0
16343,65661,415243.28,0,0
16344,65662,87179.69,0,0
16345,51487,1348668.83,0,0
16346,65663,3178660.23,0,0
16347,65664,166198.2,0,0
16348,65665,510248.82,0,0
16349,54885,1730678.97,0,0
16350,65666,4360966.73,0,0
16351,61122,2717526.27,0,0
16352,65667,1509534.03,0,0
16353,65668,516455.89,0,0
16354,65669,772000.5,0,0
16355,65670,417350.37,0,0
16356,65671,223589.75,0,0
16357,65672,640328.41,0,0
16358,65673,1007497.76,0,0
16359,65674,1389974.79,0,0
16360,65675,180319.84,0,0
16361,65676,1459810.34,0,0
16362,52627,369844.49,0,0
16363,65677,891073.25,0,0
16364,65678,613997.33,0,0
16365,65679,792648.01,0,0
16366,65680,383122.16,0,0
16367,65681,390058.33,0,0
16368,65682,1566965.62,0,0
16369,65683,914336.24,0,0
16370,64769,208424.42,0,0
16371,65684,598403.71,0,0
16372,65685,442048.75,0,0
16373,65686,860049.8,0,0
16374,65687,471028.48,0,0
16375,65688,164653.99,0,0
16376,65689,2197151.02,0,0
16377,65690,1024329.8,0,0
16378,65691,6694434.92,0,0
16379,60742,218462.58,0,0
16380,65692,152045.25,0,0
16381,65693,3157463.05,0,0
16382,65694,96988.96,0,0
16383,65695,1921119.05,0,0
16384,65696,216751.86,0,0
16385,64181,703208.69,0,0
16386,65697,1004417.58,0,0
16387,65698,213957.69,0,0
16388,65699,4528.85,0,0
16389,65700,1607006.44,0,0
16390,65701,241365.41,0,0
16391,65702,270365.04,0,0
16392,65703,395101.75,0,0
16393,65704,360082.53,0,0
16394,65705,1036511.25,0,0
16395,65706,578642.1,0,0
16396,65707,940190.97,0,0
16397,65708,293776.31,0,0
16398,65709,126403.88,0,0
16399,65710,359195.56,0,0
16400,65711,573430.66,0,0
16401,65712,83692.94,0,0
16402,65713,922847.03,0,0
16403,65714,846414.84,0,0
16404,65715,1248653.42,0,0
16405,65716,75882.08,0,0
16406,65717,214461.45,0,0
16407,62764,195560.2,0,0
16408,65718,303893.69,0,0
16409,65719,124080.04,0,0
16410,65720,88390.95,0,0
16411,65721,218009.97,0,0
16412,65722,30108.89,0,0
16413,64210,916502.82,0,0
16414,65723,387882.9,0,0
16415,59999,533776.79,0,0
16416,65724,3323595.22,0,0
16417,65725,91500.29,0,0
16418,62727,1319187.68,0,0
16419,65726,980918.84,0,0
16420,65727,140812.05,0,0
16421,65728,166374.98,0,0
16422,65729,2914309.71,0,0
16423,50658,246579.54,0,0
16424,65730,92148.49,0,0
16425,65731,9259861.68,0,0
16426,65732,42789.93,1,0
16427,65733,8148040.69,0,0
16428,65734,250336.75,0,0
16429,65735,986244.28,0,0
16430,65736,666906.54,0,0
16431,65737,994573.7,0,0
16432,65738,429637.82,0,0
16433,65739,105691.55,0,0
16434,65740,167221.08,0,0
16435,65741,366931.26,0,0
16436,65742,2182644.63,0,0
16437,65743,37315.44,0,0
16438,65744,307257.16,0,0
16439,65745,1085846.08,0,0
16440,65746,119562.19,0,0
16441,65747,147225.46,0,0
16442,65748,565958.83,0,0
16443,65749,495089.98,0,0
16444,65750,1456569.92,0,0
16445,65751,1216172.74,0,0
16446,65752,300668.68,0,0
16447,65753,484206.48,0,0
16448,65754,163928.58,0,0
16449,65755,323550.51,0,0
16450,65756,2074251.5,0,0
16451,65757,527042.01,0,0
16452,65758,738417.02,0,0
16453,65759,105379.72,0,0
16454,65760,1793747.33,0,0
16455,65761,956955.0,0,0
16456,65762,10000000.0,0,0
16457,65763,63582.79,0,0
16458,65764,1971109.79,0,0
16459,65765,129800.45,0,0
16460,65766,1096783.69,0,0
16461,65767,564755.43,0,0
16462,65768,561446.32,1,0
16463,65769,760060.16,0,0
16464,65770,182353.97,0,0
16465,59124,808237.76,0,0
16466,65771,44182.9,0,0
16467,65772,221061.24,0,0
16468,65773,706546.7,0,0
16469,50214,35108.93,0,0
16470,65774,127567.2,0,0
16471,65775,384082.23,0,0
16472,65776,45362.52,0,0
16473,65777,525050.79,0,0
16474,65778,1171899.32,0,0
16475,65779,413556.96,0,0
16476,65780,1868555.87,0,0
16477,65781,889838.86,0,0
16478,51130,747363.8,0,0
16479,65782,232988.97,0,0
16480,65783,338402.45,0,0
16481,65784,529113.92,0,0
16482,65785,136019.67,0,0
16483,65786,17900.38,0,0
16484,65787,365933.29,0,0
16485,65788,823845.16,0,0
16486,65789,152543.35,0,0
16487,65790,567771.97,0,0
16488,65791,1620243.62,0,0
16489,55297,1195536.31,0,0
16490,65792,548694.73,0,0
16491,65793,427738.02,0,0
16492,65794,699365.15,0,0
16493,65795,1880107.01,0,0
16494,65796,464670.69,0,0
16495,65797,2715279.7,0,0
16496,65798,951841.82,0,0
16497,65799,358245.38,0,0
16498,65800,134327.77,0,0
16499,65801,1293547.76,0,0
16500,65802,387817.22,0,0
16501,65803,1011700.74,0,0
16502,65804,359676.59,0,0
16503,65805,913884.36,0,0
16504,65806,1489808.48,0,0
16505,65807,40615.5,0,0
16506,65808,1212513.42,0,0
16507,65809,123956.0,0,0
16508,65810,856898.46,0,0
16509,65811,954294.86,0,0
16510,65812,1280392.2,0,0
16511,65813,2153965.98,0,0
16512,65814,1573617.84,0,0
16513,65815,831582.99,0,0
16514,65816,495623.84,0,0
16515,65817,226334.24,0,0
16516,65818,507235.77,0,0
16517,65819,630363.35,0,0
16518,65820,459643.94,0,0
16519,65821,365770.77,0,0
16520,65822,14952.4,0,0
16521,65823,142733.18,0,0
16522,65824,2539303.3,0,0
16523,65825,1318860.02,0,0
16524,65826,408631.19,0,0
16525,65827,1551474.18,0,0
16526,65828,224450.83,0,0
16527,65829,1014816.16,1,0
16528,65830,1003241.27,0,0
16529,65831,780015.65,0,0
16530,65832,539028.29,0,0
16531,65833,489498.38,0,0
16532,65834,4355.87,0,0
16533,65835,220135.18,0,0
16534,65836,712581.69,0,0
16535,65837,158320.44,0,0
16536,65838,323241.15,0,0
16537,65839,476686.3,0,0
16538,62151,1215553.44,0,0
16539,65840,354048.8,0,0
16540,65841,188628.47,0,0
16541,65842,4521309.03,0,0
16542,65843,1432410.82,0,0
16543,65844,180976.51,0,0
16544,65845,208849.16,0,0
16545,65846,845164.98,0,0
16546,64382,886011.67,0,0
16547,65847,439007.16,0,0
16548,65848,2616074.14,0,0
16549,65849,190143.64,0,0
16550,65850,871585.57,0,0
16551,65851,1789841.82,0,0
16552,64418,2131376.96,0,0
16553,65852,638223.78,0,0
16554,65853,491221.07,0,0
16555,65854,247984.26,0,0
16556,65855,1655352.85,0,0
16557,65856,336943.05,0,0
16558,65857,2360020.87,0,0
16559,56105,1098052.96,0,0
16560,65858,433939.05,0,0
16561,65859,242550.81,0,0
16562,65860,2460555.16,0,0
16563,65861,966554.58,0,0
16564,65862,38481.54,0,0
16565,55268,709191.49,0,0
16566,65863,614373.56,0,0
16567,65864,105037.18,0,0
16568,65865,62120.33,0,0
16569,58883,208819.18,0,0
16570,61171,1785978.31,0,0
16571,65866,3141046.19,0,0
16572,65867,553828.29,0,0
16573,65868,98904.98,0,0
16574,65869,368021.46,0,0
16575,65870,87219.12,0,0
16576,65871,43723.91,0,0
16577,65872,1491586.59,0,0
16578,65873,1079070.11,0,0
16579,54672,447320.11,0,0
16580,65874,1201698.82,0,0
16581,65875,491486.5,0,0
16582,65876,2946215.23,0,0
16583,50051,591552.99,0,0
16584,65877,788483.75,0,0
16585,65878,662877.29,0,0
